20210917T,17.933333333333337,17.933333333333337,17.933333333333337,17.933333333333337,0
20210920T,11.1,11.1,11.1,11.1,0
20210921T,11.449999999999998,11.449999999999998,11.449999999999998,11.449999999999998,0
20210922T,20.03333333333333,20.03333333333333,20.03333333333333,20.03333333333333,0
20210923T,24.5,24.5,24.5,24.5,0
20210924T,23.83333333333334,23.83333333333334,23.83333333333334,23.83333333333334,0
20210927T,24.766666666666666,24.766666666666666,24.766666666666666,24.766666666666666,0
20210928T,12.466666666666669,12.466666666666669,12.466666666666669,12.466666666666669,0
20210929T,12.483333333333334,12.483333333333334,12.483333333333334,12.483333333333334,0
20210930T,9.966666666666669,9.966666666666669,9.966666666666669,9.966666666666669,0
20211001T,18.33333333333333,18.33333333333333,18.33333333333333,18.33333333333333,0
20211004T,9.500000000000002,9.500000000000002,9.500000000000002,9.500000000000002,0
20211005T,18.766666666666666,18.766666666666666,18.766666666666666,18.766666666666666,0
20211006T,20.066666666666663,20.066666666666663,20.066666666666663,20.066666666666663,0
20211007T,24.600000000000005,24.600000000000005,24.600000000000005,24.600000000000005,0
20211008T,25.26666666666667,25.26666666666667,25.26666666666667,25.26666666666667,0
20211011T,25.9,25.9,25.9,25.9,0
20211012T,22.7,22.7,22.7,22.7,0
20211013T,24.100000000000005,24.100000000000005,24.100000000000005,24.100000000000005,0
20211014T,31.83333333333333,31.83333333333333,31.83333333333333,31.83333333333333,0
20211015T,43.63333333333333,43.63333333333333,43.63333333333333,43.63333333333333,0
20211018T,46.56666666666666,46.56666666666666,46.56666666666666,46.56666666666666,0
20211019T,53.400000000000006,53.400000000000006,53.400000000000006,53.400000000000006,0
20211020T,56.56666666666667,56.56666666666667,56.56666666666667,56.56666666666667,0
20211021T,60.2,60.2,60.2,60.2,0
20211022T,59.5,59.5,59.5,59.5,0
20211025T,62.96666666666667,62.96666666666667,62.96666666666667,62.96666666666667,0
20211026T,63.03333333333334,63.03333333333334,63.03333333333334,63.03333333333334,0
20211027T,58.333333333333336,58.333333333333336,58.333333333333336,58.333333333333336,0
20211028T,64.4,64.4,64.4,64.4,0
20211029T,65.43333333333334,65.43333333333334,65.43333333333334,65.43333333333334,0
20211101T,66.13333333333334,66.13333333333334,66.13333333333334,66.13333333333334,0
20211102T,68.26666666666667,68.26666666666667,68.26666666666667,68.26666666666667,0
20211103T,72.2,72.2,72.2,72.2,0
20211104T,72.43333333333334,72.43333333333334,72.43333333333334,72.43333333333334,0
20211105T,73.60000000000001,73.60000000000001,73.60000000000001,73.60000000000001,0
20211108T,74.53333333333335,74.53333333333335,74.53333333333335,74.53333333333335,0
20211109T,77.17142857142858,77.17142857142858,77.17142857142858,77.17142857142858,0
20211110T,73.08571428571429,73.08571428571429,73.08571428571429,73.08571428571429,0
20211111T,72.22857142857143,72.22857142857143,72.22857142857143,72.22857142857143,0
20211112T,74.0,74.0,74.0,74.0,0
20211115T,71.62857142857145,71.62857142857145,71.62857142857145,71.62857142857145,0
20211116T,72.48571428571428,72.48571428571428,72.48571428571428,72.48571428571428,0
20211117T,69.2,69.2,69.2,69.2,0
20211118T,70.14285714285715,70.14285714285715,70.14285714285715,70.14285714285715,0
20211119T,62.77142857142859,62.77142857142859,62.77142857142859,62.77142857142859,0
20211122T,60.0,60.0,60.0,60.0,0
20211123T,60.371428571428574,60.371428571428574,60.371428571428574,60.371428571428574,0
20211124T,56.94285714285714,56.94285714285714,56.94285714285714,56.94285714285714,0
20211126T,31.25714285714286,31.25714285714286,31.25714285714286,31.25714285714286,0
20211129T,38.114285714285714,38.114285714285714,38.114285714285714,38.114285714285714,0
20211130T,24.77142857142857,24.77142857142857,24.77142857142857,24.77142857142857,0
20211201T,25.357142857142858,25.357142857142858,25.357142857142858,25.357142857142858,0
20211202T,22.928571428571427,22.928571428571427,22.928571428571427,22.928571428571427,0
20211203T,20.157142857142865,20.157142857142865,20.157142857142865,20.157142857142865,0
20211206T,21.25714285714286,21.25714285714286,21.25714285714286,21.25714285714286,0
20211207T,37.88571428571429,37.88571428571429,37.88571428571429,37.88571428571429,0
20211208T,41.31428571428573,41.31428571428573,41.31428571428573,41.31428571428573,0
20211209T,36.85714285714287,36.85714285714287,36.85714285714287,36.85714285714287,0
20211210T,42.0,42.0,42.0,42.0,0
20211213T,35.4,35.4,35.4,35.4,0
20211214T,31.542857142857144,31.542857142857144,31.542857142857144,31.542857142857144,0
20211215T,37.8,37.8,37.8,37.8,0
20211216T,33.57142857142858,33.57142857142858,33.57142857142858,33.57142857142858,0
20211217T,32.51428571428572,32.51428571428572,32.51428571428572,32.51428571428572,0
20211220T,29.428571428571427,29.428571428571427,29.428571428571427,29.428571428571427,0
20211221T,34.028571428571425,34.028571428571425,34.028571428571425,34.028571428571425,0
20211222T,39.54285714285714,39.54285714285714,39.54285714285714,39.54285714285714,0
20211223T,50.48571428571428,50.48571428571428,50.48571428571428,50.48571428571428,0
20211227T,56.39999999999999,56.39999999999999,56.39999999999999,56.39999999999999,0
20211228T,62.971428571428575,62.971428571428575,62.971428571428575,62.971428571428575,0
20211229T,64.02857142857144,64.02857142857144,64.02857142857144,64.02857142857144,0
20211230T,63.97142857142858,63.97142857142858,63.97142857142858,63.97142857142858,0
20211231T,62.54285714285715,62.54285714285715,62.54285714285715,62.54285714285715,0
20220103T,65.22857142857144,65.22857142857144,65.22857142857144,65.22857142857144,0
20220104T,64.25714285714285,64.25714285714285,64.25714285714285,64.25714285714285,0
20220105T,51.02857142857143,51.02857142857143,51.02857142857143,51.02857142857143,0
20220106T,52.142857142857146,52.142857142857146,52.142857142857146,52.142857142857146,0
20220107T,49.25714285714287,49.25714285714287,49.25714285714287,49.25714285714287,0
20220110T,51.142857142857146,51.142857142857146,51.142857142857146,51.142857142857146,0
20220111T,56.114285714285714,56.114285714285714,56.114285714285714,56.114285714285714,0
20220112T,55.94285714285714,55.94285714285714,55.94285714285714,55.94285714285714,0
20220113T,52.17142857142857,52.17142857142857,52.17142857142857,52.17142857142857,0
20220114T,55.8,55.8,55.8,55.8,0
20220118T,53.71428571428572,53.71428571428572,53.71428571428572,53.71428571428572,0
20220119T,44.82857142857143,44.82857142857143,44.82857142857143,44.82857142857143,0
20220120T,39.142857142857146,39.142857142857146,39.142857142857146,39.142857142857146,0
20220121T,26.728571428571428,26.728571428571428,26.728571428571428,26.728571428571428,0
20220124T,23.128571428571437,23.128571428571437,23.128571428571437,23.128571428571437,0
20220125T,20.88571428571429,20.88571428571429,20.88571428571429,20.88571428571429,0
20220126T,19.51428571428572,19.51428571428572,19.51428571428572,19.51428571428572,0
20220127T,18.6,18.6,18.6,18.6,0
20220128T,23.857142857142858,23.857142857142858,23.857142857142858,23.857142857142858,0
20220131T,29.200000000000006,29.200000000000006,29.200000000000006,29.200000000000006,0
20220201T,30.800000000000004,30.800000000000004,30.800000000000004,30.800000000000004,0
20220202T,28.800000000000004,28.800000000000004,28.800000000000004,28.800000000000004,0
20220203T,26.057142857142857,26.057142857142857,26.057142857142857,26.057142857142857,0
20220204T,27.6,27.6,27.6,27.6,0
20220207T,27.914285714285715,27.914285714285715,27.914285714285715,27.914285714285715,0
20220208T,28.942857142857143,28.942857142857143,28.942857142857143,28.942857142857143,0
20220209T,32.65714285714286,32.65714285714286,32.65714285714286,32.65714285714286,0
20220210T,33.6,33.6,33.6,33.6,0
20220211T,28.48571428571429,28.48571428571429,28.48571428571429,28.48571428571429,0
20220214T,25.685714285714287,25.685714285714287,25.685714285714287,25.685714285714287,0
20220215T,29.97142857142857,29.97142857142857,29.97142857142857,29.97142857142857,0
20220216T,32.08571428571428,32.08571428571428,32.08571428571428,32.08571428571428,0
20220217T,32.457142857142856,32.457142857142856,32.457142857142856,32.457142857142856,0
20220218T,29.51428571428572,29.51428571428572,29.51428571428572,29.51428571428572,0
20220222T,28.77142857142857,28.77142857142857,28.77142857142857,28.77142857142857,0
20220223T,18.814285714285717,18.814285714285717,18.814285714285717,18.814285714285717,0
20220224T,21.228571428571428,21.228571428571428,21.228571428571428,21.228571428571428,0
20220225T,28.142857142857142,28.142857142857142,28.142857142857142,28.142857142857142,0
20220228T,25.47142857142857,25.47142857142857,25.47142857142857,25.47142857142857,0
20220301T,22.97142857142857,22.97142857142857,22.97142857142857,22.97142857142857,0
20220302T,17.82857142857143,17.82857142857143,17.82857142857143,17.82857142857143,0
20220303T,21.72857142857143,21.72857142857143,21.72857142857143,21.72857142857143,0
20220304T,18.17142857142857,18.17142857142857,18.17142857142857,18.17142857142857,0
20220307T,16.9,16.9,16.9,16.9,0
20220308T,16.67142857142857,16.67142857142857,16.67142857142857,16.67142857142857,0
20220309T,18.028571428571432,18.028571428571432,18.028571428571432,18.028571428571432,0
20220310T,17.95714285714286,17.95714285714286,17.95714285714286,17.95714285714286,0
20220311T,19.057142857142857,19.057142857142857,19.057142857142857,19.057142857142857,0
20220314T,17.5,17.5,17.5,17.5,0
20220315T,21.857142857142858,21.857142857142858,21.857142857142858,21.857142857142858,0
20220316T,25.25714285714286,25.25714285714286,25.25714285714286,25.25714285714286,0
20220317T,33.62857142857143,33.62857142857143,33.62857142857143,33.62857142857143,0
20220318T,38.42857142857143,38.42857142857143,38.42857142857143,38.42857142857143,0
20220321T,40.971428571428575,40.971428571428575,40.971428571428575,40.971428571428575,0
20220322T,44.54285714285714,44.54285714285714,44.54285714285714,44.54285714285714,0
20220323T,45.2,45.2,45.2,45.2,0
20220324T,46.91428571428571,46.91428571428571,46.91428571428571,46.91428571428571,0
20220325T,49.371428571428574,49.371428571428574,49.371428571428574,49.371428571428574,0
20220328T,51.25714285714286,51.25714285714286,51.25714285714286,51.25714285714286,0
20220329T,52.71428571428572,52.71428571428572,52.71428571428572,52.71428571428572,0
20220330T,52.8,52.8,52.8,52.8,0
20220331T,59.2,59.2,59.2,59.2,0
20220401T,59.8,59.8,59.8,59.8,0
20220404T,61.65714285714286,61.65714285714286,61.65714285714286,61.65714285714286,0
20220405T,47.91428571428571,47.91428571428571,47.91428571428571,47.91428571428571,0
20220406T,46.4,46.4,46.4,46.4,0
20220407T,46.82857142857142,46.82857142857142,46.82857142857142,46.82857142857142,0
20220408T,46.08571428571429,46.08571428571429,46.08571428571429,46.08571428571429,0
20220411T,43.4,43.4,43.4,43.4,0
20220412T,42.05714285714286,42.05714285714286,42.05714285714286,42.05714285714286,0
20220413T,41.8,41.8,41.8,41.8,0
20220414T,39.85714285714285,39.85714285714285,39.85714285714285,39.85714285714285,0
20220418T,37.6,37.6,37.6,37.6,0
20220419T,39.62857142857143,39.62857142857143,39.62857142857143,39.62857142857143,0
20220420T,43.31428571428571,43.31428571428571,43.31428571428571,43.31428571428571,0
20220421T,38.94285714285714,38.94285714285714,38.94285714285714,38.94285714285714,0
20220422T,31.62857142857143,31.62857142857143,31.62857142857143,31.62857142857143,0
20220425T,29.97142857142857,29.97142857142857,29.97142857142857,29.97142857142857,0
20220426T,17.900000000000002,17.900000000000002,17.900000000000002,17.900000000000002,0
20220427T,16.271428571428572,16.271428571428572,16.271428571428572,16.271428571428572,0
20220428T,24.25714285714286,24.25714285714286,24.25714285714286,24.25714285714286,0
20220429T,14.328571428571427,14.328571428571427,14.328571428571427,14.328571428571427,0
20220502T,13.27142857142857,13.27142857142857,13.27142857142857,13.27142857142857,0
20220503T,30.485714285714288,30.485714285714288,30.485714285714288,30.485714285714288,0
20220504T,22.4,22.4,22.4,22.4,0
20220505T,13.128571428571432,13.128571428571432,13.128571428571432,13.128571428571432,0
20220506T,12.242857142857146,12.242857142857146,12.242857142857146,12.242857142857146,0
20220509T,8.185714285714285,8.185714285714285,8.185714285714285,8.185714285714285,0
20220510T,7.4,7.4,7.4,7.4,0
20220511T,4.028571428571429,4.028571428571429,4.028571428571429,4.028571428571429,0
20220512T,3.2,3.2,3.2,3.2,0
20220513T,11.285714285714286,11.285714285714286,11.285714285714286,11.285714285714286,0
20220516T,11.742857142857144,11.742857142857144,11.742857142857144,11.742857142857144,0
20220517T,15.2,15.2,15.2,15.2,0
20220518T,6.6000000000000005,6.6000000000000005,6.6000000000000005,6.6000000000000005,0
20220519T,13.714285714285714,13.714285714285714,13.714285714285714,13.714285714285714,0
20220520T,12.657142857142858,12.657142857142858,12.657142857142858,12.657142857142858,0
20220523T,17.885714285714283,17.885714285714283,17.885714285714283,17.885714285714283,0
20220524T,16.0,16.0,16.0,16.0,0
20220525T,17.571428571428573,17.571428571428573,17.571428571428573,17.571428571428573,0
20220526T,24.11428571428572,24.11428571428572,24.11428571428572,24.11428571428572,0
20220527T,29.542857142857144,29.542857142857144,29.542857142857144,29.542857142857144,0
20220531T,40.057142857142864,40.057142857142864,40.057142857142864,40.057142857142864,0
20220601T,40.60000000000001,40.60000000000001,40.60000000000001,40.60000000000001,0
20220602T,44.82857142857143,44.82857142857143,44.82857142857143,44.82857142857143,0
20220603T,35.45714285714286,35.45714285714286,35.45714285714286,35.45714285714286,0
20220606T,42.8,42.8,42.8,42.8,0
20220607T,45.62857142857143,45.62857142857143,45.62857142857143,45.62857142857143,0
20220608T,48.11428571428571,48.11428571428571,48.11428571428571,48.11428571428571,0
20220609T,47.05714285714286,47.05714285714286,47.05714285714286,47.05714285714286,0
20220610T,40.00000000000001,40.00000000000001,40.00000000000001,40.00000000000001,0
20220613T,25.085714285714293,25.085714285714293,25.085714285714293,25.085714285714293,0
20220614T,20.528571428571432,20.528571428571432,20.528571428571432,20.528571428571432,0
20220615T,29.25714285714286,29.25714285714286,29.25714285714286,29.25714285714286,0
20220616T,17.700000000000003,17.700000000000003,17.700000000000003,17.700000000000003,0
20220617T,16.92857142857143,16.92857142857143,16.92857142857143,16.92857142857143,0
20220621T,19.728571428571428,19.728571428571428,19.728571428571428,19.728571428571428,0
20220622T,26.885714285714283,26.885714285714283,26.885714285714283,26.885714285714283,0
20220623T,26.742857142857144,26.742857142857144,26.742857142857144,26.742857142857144,0
20220624T,30.85714285714286,30.85714285714286,30.85714285714286,30.85714285714286,0
20220627T,30.77142857142857,30.77142857142857,30.77142857142857,30.77142857142857,0
20220628T,28.142857142857142,28.142857142857142,28.142857142857142,28.142857142857142,0
20220629T,26.542857142857144,26.542857142857144,26.542857142857144,26.542857142857144,0
20220630T,24.371428571428574,24.371428571428574,24.371428571428574,24.371428571428574,0
20220701T,24.571428571428573,24.571428571428573,24.571428571428573,24.571428571428573,0
20220705T,22.17142857142857,22.17142857142857,22.17142857142857,22.17142857142857,0
20220706T,22.828571428571426,22.828571428571426,22.828571428571426,22.828571428571426,0
20220707T,27.6,27.6,27.6,27.6,0
20220708T,31.342857142857145,31.342857142857145,31.342857142857145,31.342857142857145,0
20220711T,30.37142857142857,30.37142857142857,30.37142857142857,30.37142857142857,0
20220712T,30.314285714285717,30.314285714285717,30.314285714285717,30.314285714285717,0
20220713T,27.28571428571428,27.28571428571428,27.28571428571428,27.28571428571428,0
20220714T,26.51428571428572,26.51428571428572,26.51428571428572,26.51428571428572,0
20220715T,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,0
20220718T,35.885714285714286,35.885714285714286,35.885714285714286,35.885714285714286,0
20220719T,39.31428571428571,39.31428571428571,39.31428571428571,39.31428571428571,0
20220720T,44.08571428571429,44.08571428571429,44.08571428571429,44.08571428571429,0
20220721T,48.2,48.2,48.2,48.2,0
20220722T,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,0
20220725T,42.2,42.2,42.2,42.2,0
20220726T,42.0,42.0,42.0,42.0,0
20220727T,46.62857142857143,46.62857142857143,46.62857142857143,46.62857142857143,0
20220728T,48.48571428571429,48.48571428571429,48.48571428571429,48.48571428571429,0
20220729T,52.4,52.4,52.4,52.4,0
20220801T,59.08571428571429,59.08571428571429,59.08571428571429,59.08571428571429,0
20220802T,57.371428571428574,57.371428571428574,57.371428571428574,57.371428571428574,0
20220803T,60.25714285714286,60.25714285714286,60.25714285714286,60.25714285714286,0
20220804T,61.51428571428571,61.51428571428571,61.51428571428571,61.51428571428571,0
20220805T,63.31428571428573,63.31428571428573,63.31428571428573,63.31428571428573,0
20220808T,64.74285714285715,64.74285714285715,64.74285714285715,64.74285714285715,0
20220809T,64.45714285714286,64.45714285714286,64.45714285714286,64.45714285714286,0
20220810T,65.11428571428571,65.11428571428571,65.11428571428571,65.11428571428571,0
20220811T,65.82857142857144,65.82857142857144,65.82857142857144,65.82857142857144,0
20220812T,68.02857142857144,68.02857142857144,68.02857142857144,68.02857142857144,0
20220815T,66.82857142857144,66.82857142857144,66.82857142857144,66.82857142857144,0
20220816T,67.94285714285715,67.94285714285715,67.94285714285715,67.94285714285715,0
20220817T,67.14285714285715,67.14285714285715,67.14285714285715,67.14285714285715,0
20220818T,66.37142857142858,66.37142857142858,66.37142857142858,66.37142857142858,0
20220819T,63.71428571428572,63.71428571428572,63.71428571428572,63.71428571428572,0
20220822T,60.31428571428573,60.31428571428573,60.31428571428573,60.31428571428573,0
20220823T,57.42857142857144,57.42857142857144,57.42857142857144,57.42857142857144,0
20220824T,57.51428571428571,57.51428571428571,57.51428571428571,57.51428571428571,0
20220825T,58.25714285714287,58.25714285714287,58.25714285714287,58.25714285714287,0
20220826T,55.74285714285714,55.74285714285714,55.74285714285714,55.74285714285714,0
20220829T,54.285714285714285,54.285714285714285,54.285714285714285,54.285714285714285,0
20220830T,49.8,49.8,49.8,49.8,0
20220831T,52.08571428571429,52.08571428571429,52.08571428571429,52.08571428571429,0
20220901T,49.371428571428574,49.371428571428574,49.371428571428574,49.371428571428574,0
20220902T,42.457142857142856,42.457142857142856,42.457142857142856,42.457142857142856,0
20220906T,40.62857142857143,40.62857142857143,40.62857142857143,40.62857142857143,0
20220907T,39.62857142857143,39.62857142857143,39.62857142857143,39.62857142857143,0
20220908T,40.371428571428574,40.371428571428574,40.371428571428574,40.371428571428574,0
20220909T,43.8,43.8,43.8,43.8,0
20220912T,47.6,47.6,47.6,47.6,0
20220913T,36.62857142857143,36.62857142857143,36.62857142857143,36.62857142857143,0
20220914T,41.885714285714286,41.885714285714286,41.885714285714286,41.885714285714286,0
20220915T,40.65714285714286,40.65714285714286,40.65714285714286,40.65714285714286,0
20220916T,35.285714285714285,35.285714285714285,35.285714285714285,35.285714285714285,0
20220919T,36.31428571428571,36.31428571428571,36.31428571428571,36.31428571428571,0
20220920T,36.114285714285714,36.114285714285714,36.114285714285714,36.114285714285714,0
20220921T,27.21428571428571,27.21428571428571,27.21428571428571,27.21428571428571,0
20220922T,24.48571428571429,24.48571428571429,24.48571428571429,24.48571428571429,0
20220923T,21.685714285714287,21.685714285714287,21.685714285714287,21.685714285714287,0
20220926T,17.62857142857143,17.62857142857143,17.62857142857143,17.62857142857143,0
20220927T,16.514285714285716,16.514285714285716,16.514285714285716,16.514285714285716,0
20220928T,17.02857142857143,17.02857142857143,17.02857142857143,17.02857142857143,0
20220929T,13.257142857142858,13.257142857142858,13.257142857142858,13.257142857142858,0
20220930T,16.45714285714286,16.45714285714286,16.45714285714286,16.45714285714286,0
20221003T,20.38571428571429,20.38571428571429,20.38571428571429,20.38571428571429,0
20221004T,27.88571428571429,27.88571428571429,27.88571428571429,27.88571428571429,0
20221005T,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,0
20221006T,23.142857142857142,23.142857142857142,23.142857142857142,23.142857142857142,0
20221007T,19.67142857142857,19.67142857142857,19.67142857142857,19.67142857142857,0
20221010T,19.4,19.4,19.4,19.4,0
20221011T,16.885714285714283,16.885714285714283,16.885714285714283,16.885714285714283,0
20221012T,15.942857142857145,15.942857142857145,15.942857142857145,15.942857142857145,0
20221013T,19.37142857142857,19.37142857142857,19.37142857142857,19.37142857142857,0
20221014T,16.45714285714286,16.45714285714286,16.45714285714286,16.45714285714286,0
20221017T,23.4,23.4,23.4,23.4,0
20221018T,28.800000000000004,28.800000000000004,28.800000000000004,28.800000000000004,0
20221019T,29.428571428571427,29.428571428571427,29.428571428571427,29.428571428571427,0
20221020T,39.08571428571429,39.08571428571429,39.08571428571429,39.08571428571429,0
20221021T,43.74285714285715,43.74285714285715,43.74285714285715,43.74285714285715,0
20221024T,47.22857142857142,47.22857142857142,47.22857142857142,47.22857142857142,0
20221025T,51.371428571428574,51.371428571428574,51.371428571428574,51.371428571428574,0
20221026T,53.8,53.8,53.8,53.8,0
20221027T,54.57142857142857,54.57142857142857,54.57142857142857,54.57142857142857,0
20221028T,57.114285714285714,57.114285714285714,57.114285714285714,57.114285714285714,0
20221031T,64.05714285714286,64.05714285714286,64.05714285714286,64.05714285714286,0
20221101T,63.51428571428572,63.51428571428572,63.51428571428572,63.51428571428572,0
20221102T,55.285714285714285,55.285714285714285,55.285714285714285,55.285714285714285,0
20221103T,55.51428571428572,55.51428571428572,55.51428571428572,55.51428571428572,0
20221104T,56.51428571428572,56.51428571428572,56.51428571428572,56.51428571428572,0
20221107T,59.65714285714286,59.65714285714286,59.65714285714286,59.65714285714286,0
20221108T,57.94285714285714,57.94285714285714,57.94285714285714,57.94285714285714,0
20221109T,54.0,54.0,54.0,54.0,0
20221110T,60.34285714285714,60.34285714285714,60.34285714285714,60.34285714285714,0
20221111T,63.74285714285713,63.74285714285713,63.74285714285713,63.74285714285713,0
20221114T,62.68571428571429,62.68571428571429,62.68571428571429,62.68571428571429,0
20221115T,66.91428571428573,66.91428571428573,66.91428571428573,66.91428571428573,0
20221116T,65.08571428571427,65.08571428571427,65.08571428571427,65.08571428571427,0
20221117T,61.48571428571429,61.48571428571429,61.48571428571429,61.48571428571429,0
20221118T,60.34285714285715,60.34285714285715,60.34285714285715,60.34285714285715,0
20221121T,60.97142857142857,60.97142857142857,60.97142857142857,60.97142857142857,0
20221122T,60.8,60.8,60.8,60.8,0
20221123T,64.25714285714285,64.25714285714285,64.25714285714285,64.25714285714285,0
20221125T,63.08571428571429,63.08571428571429,63.08571428571429,63.08571428571429,0
20221128T,59.74285714285715,59.74285714285715,59.74285714285715,59.74285714285715,0
20221129T,58.17142857142857,58.17142857142857,58.17142857142857,58.17142857142857,0
20221130T,73.97142857142856,73.97142857142856,73.97142857142856,73.97142857142856,0
20221201T,75.60000000000001,75.60000000000001,75.60000000000001,75.60000000000001,0
20221202T,68.14285714285714,68.14285714285714,68.14285714285714,68.14285714285714,0
20221205T,65.08571428571429,65.08571428571429,65.08571428571429,65.08571428571429,0
20221206T,61.82857142857144,61.82857142857144,61.82857142857144,61.82857142857144,0
20221207T,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857143,0
20221208T,55.6857142857143,55.6857142857143,55.6857142857143,55.6857142857143,0
20221209T,52.08571428571428,52.08571428571428,52.08571428571428,52.08571428571428,0
20221212T,57.2,57.2,57.2,57.2,0
20221213T,59.17142857142858,59.17142857142858,59.17142857142858,59.17142857142858,0
20221214T,60.94285714285714,60.94285714285714,60.94285714285714,60.94285714285714,0
20221215T,60.142857142857146,60.142857142857146,60.142857142857146,60.142857142857146,0
20221216T,44.142857142857146,44.142857142857146,44.142857142857146,44.142857142857146,0
20221219T,39.971428571428575,39.971428571428575,39.971428571428575,39.971428571428575,0
20221220T,38.31428571428573,38.31428571428573,38.31428571428573,38.31428571428573,0
20221221T,38.54285714285714,38.54285714285714,38.54285714285714,38.54285714285714,0
20221222T,37.0,37.0,37.0,37.0,0
20221223T,39.51428571428572,39.51428571428572,39.51428571428572,39.51428571428572,0
20221227T,39.94285714285714,39.94285714285714,39.94285714285714,39.94285714285714,0
20221228T,35.51428571428572,35.51428571428572,35.51428571428572,35.51428571428572,0
20221229T,37.142857142857146,37.142857142857146,37.142857142857146,37.142857142857146,0
20221230T,36.51428571428571,36.51428571428571,36.51428571428571,36.51428571428571,0
20230103T,36.6,36.6,36.6,36.6,0
20230104T,39.85714285714285,39.85714285714285,39.85714285714285,39.85714285714285,0
20230105T,44.17142857142858,44.17142857142858,44.17142857142858,44.17142857142858,0
20230106T,45.71428571428572,45.71428571428572,45.71428571428572,45.71428571428572,0
20230109T,47.2,47.2,47.2,47.2,0
20230110T,49.65714285714286,49.65714285714286,49.65714285714286,49.65714285714286,0
20230111T,54.22857142857144,54.22857142857144,54.22857142857144,54.22857142857144,0
20230112T,56.68571428571429,56.68571428571429,56.68571428571429,56.68571428571429,0
20230113T,61.31428571428571,61.31428571428571,61.31428571428571,61.31428571428571,0
20230117T,64.14285714285714,64.14285714285714,64.14285714285714,64.14285714285714,0
20230118T,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857143,0
20230119T,55.42857142857144,55.42857142857144,55.42857142857144,55.42857142857144,0
20230120T,58.54285714285714,58.54285714285714,58.54285714285714,58.54285714285714,0
20230123T,63.60000000000001,63.60000000000001,63.60000000000001,63.60000000000001,0
20230124T,63.0,63.0,63.0,63.0,0
20230125T,63.88571428571429,63.88571428571429,63.88571428571429,63.88571428571429,0
20230126T,68.02857142857144,68.02857142857144,68.02857142857144,68.02857142857144,0
20230127T,69.2,69.2,69.2,69.2,0
20230130T,67.45714285714287,67.45714285714287,67.45714285714287,67.45714285714287,0
20230131T,70.34285714285716,70.34285714285716,70.34285714285716,70.34285714285716,0
20230201T,82.17142857142858,82.17142857142858,82.17142857142858,82.17142857142858,0
20230202T,75.2,75.2,75.2,75.2,0
20230203T,76.14285714285714,76.14285714285714,76.14285714285714,76.14285714285714,0
20230206T,75.91428571428573,75.91428571428573,75.91428571428573,75.91428571428573,0
20230207T,76.34285714285714,76.34285714285714,76.34285714285714,76.34285714285714,0
20230208T,74.62857142857142,74.62857142857142,74.62857142857142,74.62857142857142,0
20230209T,72.62857142857143,72.62857142857143,72.62857142857143,72.62857142857143,0
20230210T,72.4857142857143,72.4857142857143,72.4857142857143,72.4857142857143,0
20230213T,71.82857142857144,71.82857142857144,71.82857142857144,71.82857142857144,0
20230214T,73.25714285714287,73.25714285714287,73.25714285714287,73.25714285714287,0
20230215T,73.65714285714284,73.65714285714284,73.65714285714284,73.65714285714284,0
20230216T,70.71428571428572,70.71428571428572,70.71428571428572,70.71428571428572,0
20230217T,69.48571428571428,69.48571428571428,69.48571428571428,69.48571428571428,0
20230221T,65.91428571428573,65.91428571428573,65.91428571428573,65.91428571428573,0
20230222T,64.17142857142859,64.17142857142859,64.17142857142859,64.17142857142859,0
20230223T,62.65714285714285,62.65714285714285,62.65714285714285,62.65714285714285,0
20230224T,60.65714285714286,60.65714285714286,60.65714285714286,60.65714285714286,0
20230227T,61.22857142857144,61.22857142857144,61.22857142857144,61.22857142857144,0
20230228T,61.2,61.2,61.2,61.2,0
20230301T,65.91428571428573,65.91428571428573,65.91428571428573,65.91428571428573,0
20230302T,52.45714285714287,52.45714285714287,52.45714285714287,52.45714285714287,0
20230303T,55.6857142857143,55.6857142857143,55.6857142857143,55.6857142857143,0
20230306T,55.25714285714285,55.25714285714285,55.25714285714285,55.25714285714285,0
20230307T,48.51428571428571,48.51428571428571,48.51428571428571,48.51428571428571,0
20230308T,49.82857142857143,49.82857142857143,49.82857142857143,49.82857142857143,0
20230309T,37.54285714285714,37.54285714285714,37.54285714285714,37.54285714285714,0
20230310T,26.885714285714283,26.885714285714283,26.885714285714283,26.885714285714283,0
20230313T,23.357142857142858,23.357142857142858,23.357142857142858,23.357142857142858,0
20230314T,25.085714285714285,25.085714285714285,25.085714285714285,25.085714285714285,0
20230315T,22.685714285714287,22.685714285714287,22.685714285714287,22.685714285714287,0
20230316T,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,0
20230317T,27.000000000000004,27.000000000000004,27.000000000000004,27.000000000000004,0
20230320T,30.428571428571438,30.428571428571438,30.428571428571438,30.428571428571438,0
20230321T,43.48571428571429,43.48571428571429,43.48571428571429,43.48571428571429,0
20230322T,41.02857142857143,41.02857142857143,41.02857142857143,41.02857142857143,0
20230323T,38.34285714285715,38.34285714285715,38.34285714285715,38.34285714285715,0
